gene_id,Ht_1,Ht_2,Ht_3,St_1,St_2,St_3
ENSAPEG00000000344.1,2.19949,1.57866,2.28779,1.32683,2.33002,2.11134
ENSAPEG00000000345.1,1.40048,0.604164,0,2.64582,0.842491,0.663055
ENSAPEG00000000346.1,20.3282,21.7035,22.3686,18.8332,20.1758,22.3808
ENSAPEG00000000347.1,31.9185,21.1063,31.0561,29.7436,36.8573,32.8988
ENSAPEG00000000348.1,91.1631,46.5909,58.8696,174.046,88.1745,132.455
ENSAPEG00000000349.1,63.1513,53.165,64.2097,74.3342,59.998,70.5263
ENSAPEG00000000350.1,0.91468,1.27312,1.77164,0.838129,0.968861,1.04319
ENSAPEG00000000351.1,8.696918,7.941744,8.919436,6.85362,7.5415,8.977326999999999
ENSAPEG00000000352.1,26.327180000000002,16.44037,12.4784,22.68667,12.88646,14.235430000000001
ENSAPEG00000000353.1,1.30712,16.9386,0,28.721800000000002,0.605923,9.90725
ENSAPEG00000000354.1,16.3842,12.2677,14.1975,23.5627,18.4422,16.9274
ENSAPEG00000000355.1,3.2627100000000002,4.04199,0,6.18227,4.5649,4.90445
ENSAPEG00000000356.1,0.834343,1.334607,0,0,2.017418,1.861121
ENSAPEG00000000357.1,0,0.360754,0,0,0,0
ENSAPEG00000000358.1,25.9034,26.79405,28.69754,18.1489,18.10687,24.883048
ENSAPEG00000000359.1,7.62452,6.93359,7.77739,6.30713,7.68397,9.25713
ENSAPEG00000000360.1,5.42641,4.49986,11.9053,10.2165,7.55363,8.76338
ENSAPEG00000000361.1,6.78093,5.37008,5.61501,5.49676,10.0055,7.2719
ENSAPEG00000000362.1,0.785658,0,0,0,0,0.542423
ENSAPEG00000000363.1,18.3139,10.4965,14.4448,22.9783,20.7673,20.2795
ENSAPEG00000000364.1,9.865063000000001,6.713023141,9.7458804,7.9350939,10.067244,9.36054234
ENSAPEG00000000365.1,158.905,115.777,180.934,80.6408,235.14,176.409
ENSAPEG00000000367.1,0.167879,0.169471,0,0,0.236095,0.175806
ENSAPEG00000000368.1,13.881596,13.415310000000002,15.622670000000001,11.4619,14.63133,14.51415
ENSAPEG00000000369.1,572.148,545.623,489.939,663.146,550.36,605.421
ENSAPEG00000000370.1,12.92409,12.43721,18.776486946000002,8.37982438,13.24247,13.20616
ENSAPEG00000000371.1,3.49309,2.45205,3.11629,1.85703,2.75088,3.2511
ENSAPEG00000000372.1,5.57374,4.05414,8.58484,4.68656,8.48375,5.12967
ENSAPEG00000000373.1,3.94734,1.93951,6.47039,11.0298,11.4288,9.65166
ENSAPEG00000000374.1,0,1.50197,0,0,0,2.15326
ENSAPEG00000000375.1,3.81104,2.1082,5.93904,7.51284,9.96831,4.76826
ENSAPEG00000000376.1,898.43,828.423,752.667,455.882,695.639,551.952
ENSAPEG00000000377.1,36.1976,30.4371,31.3905,37.7904,40.8724,35.669
ENSAPEG00000000378.1,0.142435,0.365886,1.74982,0,2.23413,0.653614
ENSAPEG00000000379.1,12.2901,13.2728,10.5997,11.3851,21.4971,17.4738
ENSAPEG00000000380.1,5.9180351168,6.310945,3.91483,2.78616,6.2375419999999995,6.02146
ENSAPEG00000000381.1,15.23924,11.07828,12.9704,10.2362,15.6357802,14.814268
ENSAPEG00000000382.1,1.51871,1.36163,0,0,0,2.05464
ENSAPEG00000000383.1,19.2317,15.0305,17.1748,18.6356,25.0736,22.6671
ENSAPEG00000000384.1,11.895,9.47111,8.96359,14.6591,14.8277,13.2051
ENSAPEG00000000385.1,4.60984,9.12864,13.0814,4.67611,10.0487,8.09398
ENSAPEG00000000386.1,4.87748,4.37843,7.82078,9.88406,7.07003,3.75121
ENSAPEG00000000387.1,8.44235205993,5.6102279,7.56938,10.43576,9.78815,8.750955
ENSAPEG00000000388.1,7.113580000000001,5.639708,6.88856,5.6733,5.724114999999999,4.64351
ENSAPEG00000000389.1,73.06620000000001,63.9505,67.32209999999999,62.1011,55.889799999999994,62.514300000000006
ENSAPEG00000000390.1,0.387815,0.0332816,0,0,0.0906501,0.1542164
ENSAPEG00000000391.1,2.17896,2.6956,1.54641,0.545025,2.30535,2.55088
ENSAPEG00000000392.1,0,0,0,0,0,0
ENSAPEG00000000393.1,8.1746,7.97336,7.36333,5.46765,8.25986,6.15944
ENSAPEG00000000394.1,0.907534,0.30501,0,2.40159,0.425092,0.855126
ENSAPEG00000000395.1,70.52269999999999,60.09465,49.047329999999995,43.78352,66.37169,100.55299000000001
ENSAPEG00000000396.1,9.61332,6.36699,7.99881,8.06649,7.32151,9.87497
ENSAPEG00000000397.1,48.0348,28.8819,42.4943,48.626,59.7545,52.1899
ENSAPEG00000000398.1,2.56966,2.1039,0.98082,0.696365,2.32672,2.8346
ENSAPEG00000000399.1,10.28603,10.4221,14.7883,12.4467,14.11378,14.96808
ENSAPEG00000000400.1,2.38174,0.131642,7.31689,10.4661,1.65755,1.79413
ENSAPEG00000000402.1,6.60288,4.46749,4.34726,1.79084,4.34331,4.83894
ENSAPEG00000000403.1,4731.18,2928.86,4730.25,2711.83,5386.55,2928.84
ENSAPEG00000000404.1,11.09154,6.38519,12.47204,6.38334,12.83652,9.008370000000001
ENSAPEG00000000405.1,10.7911,7.58544,8.0274,6.72981,8.97795,8.53693
ENSAPEG00000000406.1,3.89933,1.5760079999999999,5.1453940000000005,4.89041,4.92917,4.04919
ENSAPEG00000000407.1,8.30362,6.9394,10.5757,8.04649,6.51941,7.04944
ENSAPEG00000000408.1,30.5222,30.31,0,0,4.90813,13.0935
ENSAPEG00000000409.1,1.7351329999999998,2.7163000000000004,2.1178850000000002,0.925049,3.3853020000000003,4.296763
ENSAPEG00000000410.1,12.73011,14.0076,17.66994,16.902,14.9025,16.37537
ENSAPEG00000000411.1,34.7892,11.579,39.2066,86.2593,44.2253,21.2292
ENSAPEG00000000412.1,0.137355,0.408022,0.427797,0,0.356227,0.348283
ENSAPEG00000000413.1,8.36588,12.8316,7.96931,5.47405,7.67509,8.91186
ENSAPEG00000000414.1,21.0512,12.3847,20.3917,25.8446,24.1892,23.1623
ENSAPEG00000000415.1,0.706899,0.891301,0,0,0.414009,0.647635
ENSAPEG00000000416.1,6.27033,5.89299,5.80427,6.44826,6.59212,7.31871
ENSAPEG00000000417.1,6.31151,10.3115,7.54659,3.06207,7.41502,9.08986
ENSAPEG00000000418.1,2.2779249999999998,2.658692,2.19519,0,3.867429,3.009465
ENSAPEG00000000419.1,8.88445,6.05759,6.26842,5.1152,6.62308,8.47911
ENSAPEG00000000420.1,3.4972,4.22079,3.93739,1.2901,3.18742,2.79557
ENSAPEG00000000421.1,7.313,4.10706,0,0,5.84653,1.15594
ENSAPEG00000000422.1,5.42824,11.8524,4.64081,5.72464,5.2099,12.5369
ENSAPEG00000000423.1,8.2927,7.7260235999999995,8.4855083,12.95466,10.708685,10.312922
ENSAPEG00000000424.1,4.54728,4.9386790000000005,2.73967,4.939936,4.667454,5.38926
ENSAPEG00000000425.1,3.38826,4.42861,4.70721,3.08802,3.92514,3.73819
ENSAPEG00000000426.1,10.5977,6.51769,18.5916,62.2286,29.6088,20.4382
ENSAPEG00000000427.1,16.6889,46.1766,21.0202,11.4162,13.8919,17.8983
ENSAPEG00000000428.1,7.18607,8.06015,5.09763,10.0836,6.67091,7.28585
ENSAPEG00000000429.1,20.24203,13.47935,14.033811,14.936111,12.8162,19.248530000000002
ENSAPEG00000000430.1,10.4466,7.27876,6.80508,4.53126,6.27835,10.0296
ENSAPEG00000000431.1,4.03353,3.15193,6.40095,7.34598,5.25514,3.66431
ENSAPEG00000000432.1,5.59603,4.64715,7.5545,6.43226,7.11932,6.22317
ENSAPEG00000000433.1,24.2515,13.9601,16.6062,18.6915,16.9682,21.4984
ENSAPEG00000000434.1,8.36465,4.89037,4.37623,8.47612,8.76421,8.05139
ENSAPEG00000000435.1,2.62898,3.19413,3.4475,1.83649,2.93597,2.66158
ENSAPEG00000000436.1,1.90858,1.42668,0,0,1.54655,1.08108
ENSAPEG00000000437.1,7.08274,5.28854,7.91791,6.82411,7.98831,7.82236
ENSAPEG00000000438.1,6.16899,5.75568,6.32382,0,6.12072,8.74271
ENSAPEG00000000439.1,9.27859,4.11481,8.04261,22.0959,2.60705,3.75586
ENSAPEG00000000440.1,0,0.0437747,0,0,0.35833124,0
ENSAPEG00000000441.1,1.83612,1.10503,1.719,0.813205,0.564047,0.669417
ENSAPEG00000000442.1,2.8192,2.07998,1.25555,3.34265,2.82798,2.6596
ENSAPEG00000000443.1,47.4109,43.7981,42.1547,45.0217,46.1735,50.369
ENSAPEG00000000444.1,32.7059,24.6374,32.9409,43.3338,37.6672,40.9174
ENSAPEG00000000445.1,71.7821,29.51,69.60913,98.78141000000001,66.29604,44.74759
ENSAPEG00000000446.1,16.6834,15.3832,19.139,12.6241,21.4212,17.6695
ENSAPEG00000000447.1,11.350470000000001,8.42873,10.5262,13.4571,13.88537,11.88396
ENSAPEG00000000448.1,9.07341,4.81059,8.15994,10.8026,11.7901,13.0442
ENSAPEG00000000449.1,3.54015,2.46799,4.00137,1.42235,1.96833,2.30572
ENSAPEG00000000450.1,15.1969,26.4674,37.2228,20.2255,14.9384,44.7751
ENSAPEG00000000451.1,5.8333,4.58042,7.3595,0,5.00265,7.13168
ENSAPEG00000000452.1,4.03567,2.04247,0,5.06835,3.13879,3.66105
ENSAPEG00000000453.1,44.3588,34.7932,56.3251,35.1076,97.9821,47.7239
ENSAPEG00000000454.1,0.870586,3.93815,2.69087,3.10556,0.21949,0.834919
ENSAPEG00000000455.1,8.5293,8.36869,9.140856,5.249499,8.878779999999999,9.88112
ENSAPEG00000000456.1,0.148265,0.595334,0,0,0.48709,0.6994541000000001
ENSAPEG00000000457.1,8.08802,6.8556,9.84314,6.00918,7.63972,7.8354
ENSAPEG00000000458.1,4.75235,5.69369,5.62412,2.85692,6.07549,6.62342
ENSAPEG00000000459.1,37.5648,28.432959999999998,31.324,27.3659,37.1281,37.6624
ENSAPEG00000000460.1,20.4727,19.6036,21.1281,16.2672,20.7439,20.1663
ENSAPEG00000000461.1,10.7507,9.18282,12.57,9.4028,11.6534,11.7031
ENSAPEG00000000462.1,10.8025,7.3458,11.0764,9.81445,13.3698,8.42936
ENSAPEG00000000463.1,69.9784,40.0438,48.5247,79.8368,49.5869,62.4116
ENSAPEG00000000464.1,0,0.308454,0,0,1.69562,0.696768
ENSAPEG00000000465.1,0,0,2.81958,0,0,0
ENSAPEG00000000466.1,2.96386,3.78402,4.15279,4.9166,5.27417,3.0317
ENSAPEG00000000467.1,4.14616,4.38043,9.30377,3.05335,6.44485,5.2921
ENSAPEG00000000468.1,8.97514,6.33203,7.53406,7.34466,7.38579,9.61915
ENSAPEG00000000469.1,4.52526,3.02296,2.68414,3.81318,4.67325,4.22021
ENSAPEG00000000470.1,4.59354,3.82452,5.33402,2.26161,6.39212,5.66384
ENSAPEG00000000471.1,10.603739999999998,8.750592,7.1923900408548,10.80184,8.9136,9.93316
ENSAPEG00000000472.1,46.886571000000004,28.365835999999998,28.9686,36.394,32.356269,42.02593
ENSAPEG00000000473.1,0,0,0,0,0,0.424354
ENSAPEG00000000474.1,23.508,10.9355,18.0698,21.58863,20.389401,20.025692
ENSAPEG00000000475.1,22.4621,17.9755,21.5427,26.0688,26.5285,18.927
ENSAPEG00000000476.1,5.05873,3.3723,4.66872,4.19069,8.04176,1.17384
ENSAPEG00000000477.1,140.252,171.062,182.122,212.746,169.8,139.802
ENSAPEG00000000478.1,4.37309,5.60681,4.16951,2.423129,4.77755,5.69703
ENSAPEG00000000479.1,32.3407,39.3997,55.3303,24.0455,19.2995,46.6544
ENSAPEG00000000480.1,3.02181,2.55225,2.55854,5.35836,4.23333,3.85039
ENSAPEG00000000481.1,122.896,103.355045,112.971,114.52666,118.286694,123.133156
ENSAPEG00000000482.1,3.20687,1.99131,8.78642,20.6487,20.0028,16.9407
ENSAPEG00000000483.1,9.06187,7.495156,9.75535,7.98928,8.965258,11.280297
ENSAPEG00000000484.1,0,0,0,0,0,0
ENSAPEG00000000485.1,13.4199,8.64062,10.696,13.7484,13.4016,14.6789
ENSAPEG00000000486.1,38.6618,27.3719,27.012,46.3342,49.5012,34.9885
ENSAPEG00000000487.1,24.1825,17.6769,25.1455,24.4229,11.1522,19.0999
ENSAPEG00000000488.1,10.5785,6.41118,6.29335,13.5056,9.1985,9.6916
ENSAPEG00000000489.1,63.6839,59.9691,59.3334,68.0751,89.1785,84.5095
ENSAPEG00000000490.1,11.2279,6.03415,7.96796,8.67235,8.61993,11.5126
ENSAPEG00000000491.1,52.96264,45.14343,49.44713,41.0626,49.18064,53.95648
ENSAPEG00000000493.1,27.1654,22.0919,30.1611,28.5493,31.4158,33.3086
ENSAPEG00000000494.1,2.45984,3.68601,0,0,10.5146,6.40178
ENSAPEG00000000495.1,6.21418,3.98526,6.32025,4.84244,5.64023,5.91729
ENSAPEG00000000496.1,0,0.26612,0,0,0.217702,0.405543
ENSAPEG00000000497.1,6.14206,4.98147,6.37668,9.05814,11.8427,7.69756
ENSAPEG00000000498.1,2.05077,2.12824,2.75935,1.06827,3.51376,2.54691
ENSAPEG00000000499.1,0.322182,0.262609,0.802934,0.855353,0.364705,0.304263
ENSAPEG00000000500.1,40.56032,51.2989,37.38051,31.9228,38.407289999999996,47.25183
ENSAPEG00000000502.1,5.967209,7.9245,4.27562,9.10691,6.3504700000000005,7.975645999999999
ENSAPEG00000000503.1,5.29195,3.03214,2.87489,5.78378,5.52321,4.027003
ENSAPEG00000000504.1,6.07494,4.320991,5.09854,5.66355,6.7979,6.6516
ENSAPEG00000000505.1,2.63352,1.38911,2.21651,2.83392,1.40941,2.01626
ENSAPEG00000000506.1,0,0.0184817,0,0,0,0.0190952
ENSAPEG00000000507.1,43.24626,36.48158,54.00622,39.35386,44.1863,46.16161
ENSAPEG00000000508.1,12.4011469,9.003657,9.06198,8.755749999999999,10.5901544,12.050182
ENSAPEG00000000509.1,23.030797,17.030049000000002,24.58852,23.10336,26.35838,23.67898
ENSAPEG00000000510.1,4.22104,5.62202,5.335878,7.55839,4.97106,6.73724
ENSAPEG00000000511.1,4.159806,4.0638,4.54692,4.87833,5.024374,4.39543
ENSAPEG00000000513.1,37.0078,34.56,43.9718,32.5269,49.6019,34.6626
ENSAPEG00000000514.1,5.53725,5.59758,4.70722,10.0441,6.45116,6.1375
ENSAPEG00000000515.1,23.7395,25.647,21.4392,45.9823,29.4488,38.09
ENSAPEG00000000516.1,13.961,14.29765,14.0377,18.2672,16.9862,18.2214000089938
ENSAPEG00000000517.1,1.891499,4.577119000000001,1.56391,6.2880400000000005,1.7417259999999999,3.368289
ENSAPEG00000000518.1,7.13432,7.12224,7.34918,7.82792,7.01031,7.98193
ENSAPEG00000000519.1,1.91318,1.698858,3.6811,2.5025400201399,1.797263,1.89016
ENSAPEG00000000520.1,6.497726,3.9389656,4.29675,9.75126,7.001532,7.103248
ENSAPEG00000000521.1,6.14891,2.75169,3.41419,5.52153,4.06231,4.62497
ENSAPEG00000000522.1,86.03720000000001,67.4686,72.7604,110.46679999999999,98.33279999999999,96.1709
ENSAPEG00000000523.1,34.6739,44.749300000000005,26.55902,32.612480000000005,29.9311,34.559560000000005
ENSAPEG00000000524.1,11.437009999999999,6.16263,7.49189,0,29.705026999999998,7.380665
ENSAPEG00000000525.1,0.175631,0.104166,0,2.32988,0.0827233,0.0767539
ENSAPEG00000000526.1,15.8483,13.386,14.0444,13.8033,18.8746,17.72
ENSAPEG00000000527.1,5.002168999999999,5.017116,5.901676404418,3.47627432079,4.833686016000001,5.04111
ENSAPEG00000000528.1,1.82475,2.71055,3.3016200000000002,4.68892,3.50579,4.17335
ENSAPEG00000000529.1,16.8514,13.1167,18.6242,13.0447,17.4043,19.7528
ENSAPEG00000000530.1,8.20003,7.2824,8.3645,5.57176,9.0524,7.13753
ENSAPEG00000000531.1,0.497277,0.419956,0,3.29504,0.292143,0.390897
ENSAPEG00000000532.1,1.32508,1.678683,1.75345,2.13351,1.88375,1.5753050000000002
ENSAPEG00000000533.1,33.9922,17.2961,0,25.3215,19.3768,27.4229
ENSAPEG00000000534.1,42.1097,36.1879,29.5695,24.2647,43.833,45.5444
ENSAPEG00000000535.1,8.15662,8.06226,7.56239,9.68078,10.7011,12.3987
ENSAPEG00000000536.1,0,0,0,0,0,0
ENSAPEG00000000537.1,0,0,0,0,0,0.189636
ENSAPEG00000000538.1,1280.79,815.926,1018.53,2014.86,1380.98,1279.35
ENSAPEG00000000539.1,41.2283,38.5334,33.5739,27.7439,51.7132,41.5794
ENSAPEG00000000540.1,11.7536,5.62952,12.9797,2.7749,8.83409,7.86887
ENSAPEG00000000541.1,5.440860000000001,3.7579000000000002,4.76286,2.40157,3.952869,4.25824
ENSAPEG00000000542.1,4.92802,4.38109,8.96135,0,5.45192,4.74131
ENSAPEG00000000543.1,1.37421,1.57212,0.534523,0,1.29467,1.05101
ENSAPEG00000000544.1,23.48946,17.71013,27.703400000000002,25.935209999999998,16.68751,14.54399
ENSAPEG00000000545.1,87.3712,96.4993,90.85650000000001,97.6088,89.69200000000001,99.69120000000001
ENSAPEG00000000546.1,1.49302,2.93085,4.29162,0,3.4277699999999998,3.0396069999999997
ENSAPEG00000000547.1,3.81623,2.69068,5.32523,7.56246,4.89161,5.24037
ENSAPEG00000000548.1,15.1633,16.0774,16.7373,13.4997,17.3002,20.0722
ENSAPEG00000000549.1,13.7135,10.1585,14.0694,8.73586,13.2576,10.8047
ENSAPEG00000000550.1,5.97142,4.55149,4.80497,0,6.17366,6.42345
ENSAPEG00000000551.1,15.3235,14.6517,9.92302,12.8832,12.2963,15.4559
ENSAPEG00000000552.1,13.5029,13.3804,11.211,9.89889,10.9726,13.6605
ENSAPEG00000000553.1,4.13235,4.46946,1.46712,1.56494,2.38696,3.89848
ENSAPEG00000000554.1,71.2637,143.134,81.0976,62.096,91.271,110.37
ENSAPEG00000000555.1,15.3599,20.4063,21.5632,18.4498,21.8453,29.4558
ENSAPEG00000000556.1,6.3994,2.8635,7.63495,9.49677,5.26459,4.54426
ENSAPEG00000000557.1,27.2053,20.8423,21.8357,27.5008,25.4071,26.6099
ENSAPEG00000000558.1,110.39,121.225,105.326,67.234,95.2027,117.21
ENSAPEG00000000559.1,38.9162,27.2924,29.3605,41.9802,32.4579,36.9482
ENSAPEG00000000560.1,56.0889,53.07,69.9203,37.939,69.0895,54.1593
ENSAPEG00000000561.1,0.489251,1.860332,0.83934092,0,1.11316134168,0.8835710000000001
ENSAPEG00000000562.1,6.57679,6.11568,7.95679,10.1713,7.28845,7.29203
ENSAPEG00000000563.1,0,0,0,0,0,0
ENSAPEG00000000564.1,4.76514,7.71037,4.81439,5.49009,3.89297,7.14882
ENSAPEG00000000565.1,6.55157,5.71059,6.33662,5.99911,5.70341,6.58922
ENSAPEG00000000566.1,2.86299,5.98848,3.89436,4.14735,3.27635,5.82329
ENSAPEG00000000567.1,0.377654,0.538819,0,0,0.332479,0.551723
ENSAPEG00000000568.1,8.11147,7.65935,1.46356,6.28804,6.62809,5.38431
ENSAPEG00000000570.1,10.2171,10.2524,12.4681,10.2852,17.392,17.6092
ENSAPEG00000000571.1,0.843309,0.812809,0,2.78729,0.788735,2.24255
ENSAPEG00000000572.1,0,0,0,0,0,0
ENSAPEG00000000573.1,0,18.8269,0,0,2.92418,12.7163
ENSAPEG00000000574.1,3.38853,3.73647,5.61835,6.26685,6.03648,6.02607
ENSAPEG00000000575.1,0.757799,0.67375,0.589247,1.25636,0.445976,0.331127
ENSAPEG00000000576.1,3.92885,5.2996300000000005,5.7269000000000005,2.329149784,4.49311,5.05289
ENSAPEG00000000578.1,3.4751399999999997,4.6731,6.441129,9.46078,7.69336,5.23845
ENSAPEG00000000579.1,1.21797,1.55077,3.74913,0,0.849537,0.893808
ENSAPEG00000000580.1,9852.984190000001,6119.71099,8411.484,10521.197,9360.4887,8993.224279999999
ENSAPEG00000000581.1,0,0.0163357,0,0,0,0.120968
ENSAPEG00000000582.1,0.978914,0.312745,0,5.76822,1.12567,0.494149
ENSAPEG00000000583.1,9.87052,6.17944,5.26313,4.38184,8.82445,6.66799
ENSAPEG00000000584.1,16.6404,18.7415,18.6288,8.62839,14.7463,18.7681
ENSAPEG00000000585.1,12.848600000000001,10.67611,12.8834,14.20281,15.390930000000001,14.35656
ENSAPEG00000000586.1,1.112673,1.424736,1.61534,1.71918,1.3078133,1.225974
ENSAPEG00000000587.1,15.8348,19.1258,11.8952,0,7.68072,5.01878
ENSAPEG00000000588.1,0.71581,0.723158,1.43642,0.67944,0.797655,1.22147
ENSAPEG00000000589.1,19.1945,14.029,11.3824,8.15312,14.6778,17.7091
ENSAPEG00000000590.1,3.38985,2.70662,3.6315,3.09881,3.07786,3.77806
ENSAPEG00000000591.1,769.136,470.733,626.16,1019.68,772.068,703.894
ENSAPEG00000000592.1,0.197646,0.14313,0,0,0.199048,0.214673
ENSAPEG00000000593.1,2.02042,2.21419,3.58169,0,1.69366,2.57039
ENSAPEG00000000594.1,8.01928,4.9629,6.52704,6.02172,7.2815,8.12059
ENSAPEG00000000595.1,4.62276,2.99584,2.81081,1.94569,2.9473,3.40308
ENSAPEG00000000596.1,0,0,0,0,0.193485,0.217336
ENSAPEG00000000597.1,0.678015,0.113522,0,0,0.211213,0.236436
ENSAPEG00000000598.1,1.6707,0.827284,0,22.2229,0,0.285661
ENSAPEG00000000599.1,1.68653,3.04976,3.4657,3.71173,1.31327,3.43111
ENSAPEG00000000600.1,12.6459,8.26791,6.6554,18.0614,14.7908,15.4543
ENSAPEG00000000601.1,18.0084,24.3962,13.1621,25.1369,26.0681,23.4522
ENSAPEG00000000602.1,2.30042,3.04339,4.40451,3.5211,2.79201,3.07779
ENSAPEG00000000603.1,0,0.412502,0,0,0,0
ENSAPEG00000000604.1,35.3401,21.8066,27.8342,26.6134,33.2884,32.308
ENSAPEG00000000605.1,7.78367,8.87953,8.76698,7.3355,7.86466,9.43156
ENSAPEG00000000606.1,5.9763,4.8761597,6.40693,0,7.22478,5.9724602
ENSAPEG00000000607.1,13.2787,29.317,5.65781,21.1793,12.9424,16.8845
ENSAPEG00000000608.1,5.64494,7.96897,5.40034,4.99925,6.04459,7.78332
ENSAPEG00000000609.1,319.22727,306.62143,287.182,403.93359100000004,346.44829,372.19228
ENSAPEG00000000610.1,22.4369,15.4507,21.7258,15.9386,21.954,23.3864
ENSAPEG00000000611.1,0,0,0,0,0,0
ENSAPEG00000000612.1,19.8371,18.0075,20.0383,13.6267,18.9065,22.2923
ENSAPEG00000000613.1,3.48973,2.00697,2.03665,0,1.03288,2.65603
ENSAPEG00000000614.1,1.85753,1.63842,3.79415,0,0.575598,1.18061
ENSAPEG00000000615.1,5.445685,5.00633,0,0,6.60648,7.0225
ENSAPEG00000000616.1,0,0,0,0,0,0
ENSAPEG00000000617.1,0.62049,0.235157,0,0,0.436639,0.487463
ENSAPEG00000000618.1,19.6413,15.6899,18.2737,23.7003,18.7684,19.71
ENSAPEG00000000619.1,3.25496,0.808962,0,0,1.50969,2.19059
ENSAPEG00000000620.1,19.2352,21.56953,21.71110904323,23.5383,24.1902,29.1373
ENSAPEG00000000621.1,0,0,1.46356,6.28804,0,0
ENSAPEG00000000622.1,13.8547,16.809,17.1318,12.9594,20.6215,19.4524
ENSAPEG00000000623.1,0,0,0,0,0,0.424354
ENSAPEG00000000624.1,5.09709,3.61162,1.54431,1.64752,2.97986,4.90793
ENSAPEG00000000625.1,57.8474,25.8304,0,78.3906,27.5486,30.2317
ENSAPEG00000000626.1,0,0.308454,0,0,1.69562,0.696768
ENSAPEG00000000627.1,3.55535,3.30931,2.65017,2.82058,3.06037,3.89129
ENSAPEG00000000628.1,0.840681,0.283046,1.5330108558839999,0,0.715724,0.6384068
ENSAPEG00000000629.1,3.14615,0.143706,0,0,0.411386,0.429025
ENSAPEG00000000630.1,5.19251,5.48138,5.09153,4.81546,6.39064,5.36657
ENSAPEG00000000631.1,0.57438,0.38891600000000004,2.19109,0,0.537191,0.955567
ENSAPEG00000000632.1,6.83656,3.96483,6.09131,1.17924,4.5281,4.90081
ENSAPEG00000000633.1,4.01007,2.05291,5.44807,8.30333,3.53357,3.0646
ENSAPEG00000000634.1,3.55547,3.78574,2.82628,3.01162,3.60131,3.05543
ENSAPEG00000000635.1,18.70699,16.34299,27.4664,19.223888,23.956780000000002,19.47933
ENSAPEG00000000636.1,9.91887,7.78894,12.2742,5.24718,10.3968,10.2773
ENSAPEG00000000637.1,0.462377,0.6904140000000001,1.05912,0,0.881279,0.656318
ENSAPEG00000000638.1,0.0410791,0.0542279,0,0,0.141477,0.124511
ENSAPEG00000000639.1,11.698,9.56332,11.9286,2.54342,11.3755,13.0719
ENSAPEG00000000640.1,7.50054,4.94244,6.17783,6.57346,7.49326,6.92835
ENSAPEG00000000641.1,3.56533,1.95056,2.26304,1.60584,3.84133,2.64909
ENSAPEG00000000642.1,92.5703,102.206,96.915,118.88,152.775,122.492
ENSAPEG00000000643.1,9.09938,5.12872,7.60489,8.56944,7.75744,8.66105
ENSAPEG00000000644.1,25.0872,20.717119,20.1347,23.961599999999997,21.906802000000003,29.242341
ENSAPEG00000000645.1,7.69878,5.6671,8.92829,8.59897,7.87108,9.63305
ENSAPEG00000000646.1,0.279107,0.52305,0,0,1.5676219999999998,1.3332229999999998
ENSAPEG00000000647.1,1.8639639999999997,3.2763410000000004,2.8466359999999997,0,1.583276,1.331442
ENSAPEG00000000648.1,12.5259,9.02808,5.49046,0,4.97607,9.93765
ENSAPEG00000000649.1,1.78619,1.87453,1.82741,2.80372,3.12465,2.07804
ENSAPEG00000000650.1,3.22577,2.22245,2.9782,3.17226,2.70558,3.38515
ENSAPEG00000000651.1,11.76535,9.10076,11.4201,15.1761000816096,12.168429999999999,13.373470000000001
ENSAPEG00000000652.1,11.4068,9.30518,12.8405,16.8627,15.4767,14.2268
ENSAPEG00000000653.1,27.0669,25.9542,12.5353,20.1808,22.0043,33.0318
ENSAPEG00000000654.1,6.167963,3.886931,8.88572,4.71845,5.7491987,6.486956
ENSAPEG00000000655.1,8.097631,6.3153,8.8379350047,5.70247,7.0836592000000005,8.3236475
ENSAPEG00000000656.1,9.07344,9.54762,9.87779,6.30855,9.12502,11.6437
ENSAPEG00000000657.1,1.3951,6.54555,6.42928,0,4.69794,3.34134
ENSAPEG00000000658.1,19.6349,13.3169,16.3175,15.8684,15.415,22.6568
ENSAPEG00000000659.1,2.35171,1.75825,8.89487,4.66734,1.97402,1.85436
ENSAPEG00000000660.1,4.54491,2.34321,0,0,7.66481,7.642
ENSAPEG00000000661.1,4.51704,3.36282,3.33146,3.32327,4.61214,4.06143
ENSAPEG00000000662.1,27.4176,22.3028,20.3369,31.894,36.0878,32.1259
ENSAPEG00000000663.1,3.10966,2.30511,2.26537,4.84041,1.79915,3.92582
ENSAPEG00000000664.1,21.3694,23.6747,18.5623,21.3213,22.7453,25.1915
ENSAPEG00000000666.1,39.8633,26.9436,33.9704,35.1782,39.1693,42.7329
ENSAPEG00000000667.1,1.77184,2.12397,1.74683,0.930563,2.97914,1.95781
ENSAPEG00000000668.1,46.106,55.1656,43.9221,56.4833,46.9399,52.2345
ENSAPEG00000000669.1,4.81052,3.4433,9.46142,8.67153,6.84794,5.6809
ENSAPEG00000000670.1,7.25868,6.915249,8.57947,5.76375,7.211093,6.7277000000000005
ENSAPEG00000000671.1,0,1.27146,0,0,0.517057,1.38342
ENSAPEG00000000672.1,1.6048,1.60907,1.36284,0.968074,1.9945,1.93876
ENSAPEG00000000673.1,0,0.2387,0,0,0,0
ENSAPEG00000000674.1,5.14969,5.119998799999999,4.89916,5.22081,4.74266,5.99683
ENSAPEG00000000675.1,42.9963,13.6167,56.6401,144.059,5.23363,17.3022
